acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Fri Sep 06 2024 10:36:22 GMT-0500 (Central Daylight Time),-224,-192,75805.19999992847,CFD-BM-224-073-N.jpg,Sam,64,O,None,3015,,3015,,,1,1,4032.2999999523163,-416,-256,71772.89999997616,7018,FN,B,,48393,,,1,192,-320,-224
1,prac,1,1,,345.0,-21.0,Fri Sep 06 2024 10:36:22 GMT-0500 (Central Daylight Time),416,32,80021.0,CFD-WM-227-099-N.jpg,John,64,O,1,1165,,1165,,,2,1,2180.4000000953674,224,-32,77840.59999990463,7018,FN,B,,54458,,,2,192,320,0
2,prac,1,1,,-327.0,211.0,Fri Sep 06 2024 10:36:22 GMT-0500 (Central Daylight Time),-224,256,82369.09999990463,CFD-LF-232-199-N.jpg,Tina,64,O,1,1326,,1326,,,3,1,2345.5999999046326,-416,192,80023.5,7018,FN,B,,56641,,,3,192,-320,224
3,prac,1,1,,323.0,-220.0,Fri Sep 06 2024 10:36:22 GMT-0500 (Central Daylight Time),416,-192,84468.39999997616,CFD-BM-224-073-N.jpg,Sam,64,O,1,1081,,1081,,,4,1,2097.399999976158,224,-256,82371.0,7018,FN,B,,58990,,,4,192,320,-224
4,prac,1,1,,-364.0,-9.0,Fri Sep 06 2024 10:36:22 GMT-0500 (Central Daylight Time),-224,32,86851.19999992847,CFD-WM-227-099-N.jpg,John,64,O,1,1358,,1358,,,5,1,2381.0,-416,-32,84470.19999992847,7018,FN,B,,61089,,,5,192,-320,0
5,prac,1,1,,309.0,221.0,Fri Sep 06 2024 10:36:22 GMT-0500 (Central Daylight Time),416,256,88683.89999997616,CFD-LF-232-199-N.jpg,Tina,64,O,1,807,,807,,,6,1,1830.8999999761581,224,192,86853.0,7018,FN,B,,63472,,,6,192,320,224
1,prac_test,1,1,m,309.0,221.0,Fri Sep 06 2024 10:36:22 GMT-0500 (Central Daylight Time),416,256,113976.0,CFD-WM-227-099-N.jpg,Sam,64,O,m,2700,,,2700,,1,1,4496.600000023842,224,192,109479.39999997616,7018,FN,B,,,86098,,1,192,320,224
1,prac_test,1,0,m,309.0,221.0,Fri Sep 06 2024 10:36:22 GMT-0500 (Central Daylight Time),416,256,117558.0,CFD-BM-224-073-N.jpg,John,64,O,z,1785,,,1785,,2,1,3573.9000000953674,224,192,113984.09999990463,7018,FN,B,,,90597,,2,192,320,224
2,prac_test,1,1,z,309.0,221.0,Fri Sep 06 2024 10:36:22 GMT-0500 (Central Daylight Time),416,256,120856.79999995232,CFD-LF-232-199-N.jpg,Tina,64,O,z,1515,,,1515,,3,1,3295.2999999523163,224,192,117561.5,7018,FN,B,,,94179,,3,192,320,224
1,learn,1,1,,-313.0,8.0,Fri Sep 06 2024 10:36:22 GMT-0500 (Central Daylight Time),-224,32,151330.69999992847,CFD-WF-210-086-N.jpg,Julie,64,O,1,984,984,,,,26,1,2014.1999999284744,-416,-32,149316.5,7018,FN,B,125935,,,,1,192,-320,0
