acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),-224,-192,61506.80000001192,CFD-BM-250-170-N.jpg,Sam,64,O,None,3015,,3015,,,1,1,4032.0,-416,-256,57474.80000001192,9999,FN,C,,52071,,,1,192,-320,-224
1,prac,1,1,,358.0,-5.5,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),416,32,66171.40000003576,CFD-WM-255-219-N.jpg,John,64,O,1,1582,,1582,,,2,1,2603.300000011921,224,-32,63568.10000002384,9999,FN,C,,58154,,,2,192,320,0
2,prac,1,1,,-277.0,205.5,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),-224,256,68188.0,CFD-LF-208-127-N.jpg,Tina,64,O,1,985,,985,,,3,1,2014.199999988079,-416,192,66173.80000001192,9999,FN,C,,60769,,,3,192,-320,224
3,prac,1,1,,286.0,-231.5,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),416,-192,70070.60000002384,CFD-BM-250-170-N.jpg,Sam,64,O,1,857,,857,,,4,1,1875.8999999761581,224,-256,68194.70000004768,9999,FN,C,,62784,,,4,192,320,-224
4,prac,1,1,,-324.0,7.5,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),-224,32,71887.20000004768,CFD-WM-255-219-N.jpg,John,64,O,1,799,,799,,,5,1,1809.6000000238419,-416,-32,70077.60000002384,9999,FN,C,,64667,,,5,192,-320,0
5,prac,1,1,,299.0,211.5,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),416,256,73635.40000003576,CFD-LF-208-127-N.jpg,Tina,64,O,1,731,,731,,,6,1,1742.0,224,192,71893.40000003576,9999,FN,C,,66484,,,6,192,320,224
1,prac_test,1,1,z,299.0,211.5,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),416,256,105175.60000002384,CFD-LF-208-127-N.jpg,Tina,64,O,z,2258,,,2258,,3,1,4044.0,224,192,101131.60000002384,9999,FN,C,,,95724,,1,192,320,224
1,prac_test,1,0,m,299.0,211.5,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),416,256,108191.5,CFD-WM-255-219-N.jpg,Sam,64,O,z,1210,,,1210,,1,1,2997.2999999523163,224,192,105194.20000004768,9999,FN,C,,,99789,,2,192,320,224
1,prac_test,1,0,m,299.0,211.5,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),416,256,111073.70000004768,CFD-BM-250-170-N.jpg,John,64,O,z,1065,,,1065,,2,1,2848.800000011921,224,192,108224.90000003576,9999,FN,C,,,102822,,3,192,320,224
1,prac,2,1,,-292.0,-228.5,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),-224,-192,128351.30000001192,CFD-BM-250-170-N.jpg,Sam,64,O,1,1914,,1914,1065,,1,1,2921.300000011921,-416,-256,125430.0,9999,FN,C,,120016,102822,,1,192,-320,-224
2,prac,2,1,,304.0,-3.5,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),416,32,131550.5,CFD-WM-255-219-N.jpg,John,64,O,1,2174,,2174,1065,,2,1,3192.899999976158,224,-32,128357.60000002384,9999,FN,C,,122948,102822,,2,192,320,0
3,prac,2,1,,-279.0,221.5,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),-224,256,133799.60000002384,CFD-LF-208-127-N.jpg,Tina,64,O,1,1222,,1222,1065,,3,1,2242.800000011921,-416,192,131556.80000001192,9999,FN,C,,126147,102822,,3,192,-320,224
4,prac,2,1,,299.0,-224.5,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),416,-192,135782.20000004768,CFD-BM-250-170-N.jpg,Sam,64,O,1,957,,957,1065,,4,1,1976.0,224,-256,133806.20000004768,9999,FN,C,,128397,102822,,4,192,320,-224
5,prac,2,1,,-287.0,-25.5,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),-224,32,137382.5,CFD-WM-255-219-N.jpg,John,64,O,1,583,,583,1065,,5,1,1594.5,-416,-32,135788.0,9999,FN,C,,130379,102822,,5,192,-320,0
6,prac,2,1,,307.0,205.5,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),416,256,139314.40000003576,CFD-LF-208-127-N.jpg,Tina,64,O,1,902,,902,1065,,6,1,1925.9000000357628,224,192,137388.5,9999,FN,C,,131979,102822,,6,192,320,224
1,prac_test,2,1,z,307.0,205.5,Wed Aug 28 2024 13:21:31 GMT-0500 (Central Daylight Time),416,256,168688.40000003576,CFD-LF-208-127-N.jpg,Tina,64,O,z,1891,,,1891,,3,1,3676.5,224,192,165011.90000003576,9999,FN,C,,,159603,,1,192,320,224
