acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),-224,-192,67238.80000001192,CFD-BM-224-073-N.jpg,Sam,64,O,None,3015,,3015,,,1,1,4031.400000035763,-416,-256,63207.39999997616,7016,FN,B,,50796,,,1,192,-320,-224
1,prac,1,1,,326.0,0.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,32,71337.80000001192,CFD-WM-227-099-N.jpg,John,64,O,1,1033,,1033,,,2,1,2063.199999988079,224,-32,69274.60000002384,7016,FN,B,,56861,,,2,192,320,0
2,prac,1,1,,-302.0,223.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),-224,256,73570.5,CFD-LF-232-199-N.jpg,Tina,64,O,1,1201,,1201,,,3,1,2230.399999976158,-416,192,71340.10000002384,7016,FN,B,,58926,,,3,192,-320,224
3,prac,1,1,,313.0,-230.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,-192,75703.19999998808,CFD-BM-224-073-N.jpg,Sam,64,O,1,1103,,1103,,,4,1,2130.899999976158,224,-256,73572.30000001192,7016,FN,B,,61159,,,4,192,320,-224
4,prac,1,1,,-318.0,-5.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),-224,32,77852.5,CFD-WM-227-099-N.jpg,John,64,O,1,1123,,1123,,,5,1,2147.5,-416,-32,75705.0,7016,FN,B,,63292,,,5,192,-320,0
5,prac,1,1,,320.0,210.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,256,80184.89999997616,CFD-LF-232-199-N.jpg,Tina,64,O,1,1302,,1302,,,6,1,2330.699999988079,224,192,77854.19999998808,7016,FN,B,,65441,,,6,192,320,224
0,prac_test,1,0,m,320.0,210.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,256,125670.69999998808,CFD-WM-227-099-N.jpg,Sam,64,O,z,1792,,,1792,,1,1,3581.599999964237,224,192,122089.10000002384,7016,FN,B,,,109678,,1,192,320,224
0,prac_test,1,0,m,320.0,210.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,256,129036.39999997616,CFD-BM-224-073-N.jpg,John,64,O,z,1580,,,1580,,2,1,3358.599999964237,224,192,125677.80000001192,7016,FN,B,,,113259,,2,192,320,224
1,prac_test,1,1,z,320.0,210.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,256,133551.60000002384,CFD-LF-232-199-N.jpg,Tina,64,O,z,2717,,,2717,,3,1,4508.0,224,192,129043.60000002384,7016,FN,B,,,116625,,3,192,320,224
0,prac,2,0,,320.0,210.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),-224,-192,141982.80000001192,CFD-BM-224-073-N.jpg,Sam,64,O,None,3015,,3015,2717,,1,1,4026.5,-416,-256,137956.30000001192,7016,FN,B,,125538,116625,,1,192,-320,-224
1,prac,2,1,,322.0,-4.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,32,146380.69999998808,CFD-WM-227-099-N.jpg,John,64,O,1,1340,,1340,2717,,2,1,2364.199999988079,224,-32,144016.5,7016,FN,B,,131603,116625,,2,192,320,0
2,prac,2,1,,-346.0,213.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),-224,256,148846.69999998808,CFD-LF-232-199-N.jpg,Tina,64,O,1,1445,,1445,2717,,3,1,2464.099999964237,-416,192,146382.60000002384,7016,FN,B,,133970,116625,,3,192,-320,224
3,prac,2,1,,310.0,-239.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,-192,151445.69999998808,CFD-BM-224-073-N.jpg,Sam,64,O,1,1572,,1572,2717,,4,1,2597.300000011921,224,-256,148848.39999997616,7016,FN,B,,136435,116625,,4,192,320,-224
4,prac,2,1,,-323.0,4.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),-224,32,153995.30000001192,CFD-WM-227-099-N.jpg,John,64,O,1,1516,,1516,2717,,5,1,2547.900000035763,-416,-32,151447.39999997616,7016,FN,B,,139035,116625,,5,192,-320,0
5,prac,2,1,,311.0,215.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,256,156227.39999997616,CFD-LF-232-199-N.jpg,Tina,64,O,1,1214,,1214,2717,,6,1,2230.399999976158,224,192,153997.0,7016,FN,B,,141584,116625,,6,192,320,224
1,prac_test,2,1,z,311.0,215.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,256,180736.89999997616,CFD-LF-232-199-N.jpg,Tina,64,O,z,1358,,,1358,,3,1,3145.0,224,192,177591.89999997616,7016,FN,B,,,165176,,1,192,320,224
1,prac_test,2,0,m,311.0,215.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,256,183569.30000001192,CFD-WM-227-099-N.jpg,Sam,64,O,z,1041,,,1041,,1,1,2823.600000023842,224,192,180745.69999998808,7016,FN,B,,,168325,,2,192,320,224
2,prac_test,2,1,m,311.0,215.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,256,187034.80000001192,CFD-BM-224-073-N.jpg,John,64,O,m,1672,,,1672,,2,1,3457.800000011921,224,192,183577.0,7016,FN,B,,,171158,,3,192,320,224
1,learn,1,1,,307.0,-242.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,-192,268542.60000002384,CFD-LM-243-075-N.jpg,Robert,64,O,1,1187,1187,,,,40,1,2214.100000023842,224,-256,266328.5,7016,FN,B,253915,,,,1,192,320,-224
2,learn,1,1,,308.0,3.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,32,270841.60000002384,CFD-WF-208-068-N.jpg,Nichole,64,O,1,1276,1276,,,,29,1,2297.0,224,-32,268544.60000002384,7016,FN,B,256131,,,,2,192,320,0
3,learn,1,1,,-288.0,-232.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),-224,-192,272892.1999999881,CFD-BM-234-172-N.jpg,Mark,64,O,1,1024,1024,,,,1,1,2048.899999976158,-416,-256,270843.3000000119,7016,FN,B,258430,,,,3,192,-320,-224
4,learn,1,1,,-287.0,-224.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),-224,-192,275023.6999999881,CFD-WF-216-079-N.jpg,Rachel,64,O,1,1110,1110,,,,31,1,2129.5,-416,-256,272894.1999999881,7016,FN,B,260480,,,,4,192,-320,-224
5,learn,1,1,,259.0,212.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,256,277306.39999997616,CFD-WF-208-068-N.jpg,Nichole,64,O,1,1251,1251,,,,30,1,2281.099999964237,224,192,275025.3000000119,7016,FN,B,262612,,,,5,192,320,224
6,learn,1,1,,-333.0,-235.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),-224,-192,279633.5,CFD-WF-210-086-N.jpg,Julie,64,O,1,1310,1310,,,,25,1,2325.199999988079,-416,-256,277308.3000000119,7016,FN,B,264895,,,,6,192,-320,-224
7,learn,1,1,,-345.0,1.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),-224,32,281754.89999997616,CFD-BF-247-179-N.jpg,Emily,64,O,1,1107,1107,,,,14,1,2118.7999999523163,-416,-32,279636.10000002384,7016,FN,B,267211,,,,7,192,-320,0
8,learn,1,1,,-337.0,-223.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),-224,-192,283954.3000000119,CFD-WM-238-020-N.jpg,Chris,64,O,1,1175,1175,,,,19,1,2197.100000023842,-416,-256,281757.1999999881,7016,FN,B,269344,,,,8,192,-320,-224
9,learn,1,1,,303.0,-7.0,Tue Sep 03 2024 10:04:26 GMT-0500 (Central Daylight Time),416,32,285970.1999999881,CFD-WM-239-128-N.jpg,Mike,64,O,1,983,983,,,,23,1,2014.199999988079,224,-32,283956.0,7016,FN,B,271543,,,,9,192,320,0
